,area,com_client,comment,goods_name,score,times,user_grade,user_id
586,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
587,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
588,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
589,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
590,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
591,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
592,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
593,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
594,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
595,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
596,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
597,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
598,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
599,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
600,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
601,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
602,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
603,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
604,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
605,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
606,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
607,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
608,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
609,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
610,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
611,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
612,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
613,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
614,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
615,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
616,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
617,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
618,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
619,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
620,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
621,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
622,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
623,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
624,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
625,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
626,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
627,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
628,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
629,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
630,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
631,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
632,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
633,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
634,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
635,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
636,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
637,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
638,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
639,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
640,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
641,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
642,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
643,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
644,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
645,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
646,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
647,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
648,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
649,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
650,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
651,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
652,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
653,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
654,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
655,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
656,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
657,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
658,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
659,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
660,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
661,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
662,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
663,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
664,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
665,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
666,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
667,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
668,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
669,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
670,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
671,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
672,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
673,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
674,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
675,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
676,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
677,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
678,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
679,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
680,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
681,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
682,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
683,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
684,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
685,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
686,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
687,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
688,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
689,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
690,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
691,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
692,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
693,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
694,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
695,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
696,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
697,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
698,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
699,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
700,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
701,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
702,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
703,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
704,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
705,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
706,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
707,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
708,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
709,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
710,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
711,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
712,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
713,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
714,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
715,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
716,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
717,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
718,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
719,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
720,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
721,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
722,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
723,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
724,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
725,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
726,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
727,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
728,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
729,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
730,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
731,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
732,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
733,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
734,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
735,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
736,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
737,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
738,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
739,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
740,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
741,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
742,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
743,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
744,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
745,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
746,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
747,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
748,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
749,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
750,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
751,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
752,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
753,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
754,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
755,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
756,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
757,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
758,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
759,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
760,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
761,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
762,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
763,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
764,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
765,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
766,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
767,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
768,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
769,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
770,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
771,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
772,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
773,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
774,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
775,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
776,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
777,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
778,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
779,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
780,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
781,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
782,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
783,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
784,,来自京东iPhone客户端,Hhhhhhhhhhhhhhh,幕斯卡白,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
785,北京,,口味不错，可以继续购买。,西拉-红,grade-star g-star5,2016-08-20 10:10,金牌会员,x***l
786,,来自京东iPhone客户端,好好好好好好好好好好好好好好好好,西拉-红,grade-star g-star5,2016-08-01 18:01,银牌会员,海***c
787,江苏,来自京东iPhone客户端,这个系列的酒性价比都很高,加本力梅洛-红,grade-star g-star5,2016-08-31 17:50,钻石会员,达***肥
788,江苏,来自京东iPhone客户端,不错,幕斯卡桃红,grade-star g-star5,2016-08-23 22:59,银牌会员,j***8
789,河北,来自京东iPhone客户端,经常喝性价比比较高,霞多丽白,grade-star g-star5,2016-09-04 09:57,钻石会员,c***7
790,江苏,来自京东Android客户端,公司用酒，还可以的，不错,西拉-红,grade-star g-star5,2016-08-23 18:47,钻石会员,c***6
791,,来自京东iPhone客户端,包装很给力，唯独就是灌装日期是2016年的，希望口感还是一样吧,加本力苏维翁,grade-star g-star5,2016-09-03 09:13,银牌会员,1***p
792,,来自京东Android客户端,很好,霞多丽白,grade-star g-star5,2016-09-04 03:04,铜牌会员,j***9
793,,来自京东iPhone客户端,Hhhhhhhhhhhhhhhhhhh,西拉-红,grade-star g-star5,2016-06-14 03:05,钻石会员,小***1
